TimeStep,Agent_ID,Current_X,Current_Y,Goal_X,Goal_Y,Battery_Level,Urgency_Score,Total_Priority,Status
10,13,10,13,0,27,74.0,52.0,62.0,Active
10,14,16,21,29,8,70.0,60.0,70.0,Active
10,15,12,22,15,5,76.0,48.0,58.0,Active
10,16,22,16,22,16,52.0,96.0,96.0,Finished
10,17,25,4,15,7,16.0,168.0,178.0,Active
10,18,27,18,29,20,81.0,38.0,48.0,Active
10,19,17,19,4,17,45.4,109.2,119.2,Active
10,20,26,16,28,31,50.0,100.0,110.0,Active
10,21,11,20,25,21,38.0,124.0,134.0,Active
10,22,20,27,0,30,21.0,158.0,168.0,Active
10,23,16,5,14,4,89.0,22.0,32.0,Active
10,24,13,17,13,28,76.0,48.0,58.0,Active
10,25,24,23,24,29,63.0,74.0,84.0,Active
10,26,22,8,27,7,41.0,118.0,128.0,Active
10,27,25,12,4,7,79.4,41.2,51.2,Active
10,28,21,8,21,6,54.0,92.0,102.0,Active
10,29,25,27,1,11,45.0,110.0,120.0,Active
10,30,25,24,4,18,45.0,110.0,120.0,Active
10,31,18,1,20,0,25.0,150.0,160.0,Active
10,32,5,19,31,25,13.0,174.0,184.0,Active
10,33,24,8,24,8,55.5,89.0,89.0,Finished
10,34,12,10,12,10,86.5,27.0,27.0,Finished
10,35,10,17,5,18,10.0,180.0,190.0,Active
10,36,17,22,0,26,83.0,34.0,44.0,Active
10,37,7,10,1,4,80.0,40.0,50.0,Active
10,38,10,5,6,2,30.0,140.0,150.0,Active
10,39,17,26,11,18,62.0,76.0,86.0,Active
10,40,11,19,13,5,20.0,160.0,170.0,Active
10,41,22,12,5,5,73.0,54.0,64.0,Active
10,42,6,12,9,22,68.0,64.0,74.0,Active
10,43,25,8,25,10,39.4,121.2,131.2,Active
10,44,20,28,18,31,11.0,178.0,188.0,Active
10,45,16,29,14,29,93.0,14.0,24.0,Active
10,46,15,5,27,0,45.4,109.2,119.2,Active
10,47,12,23,7,23,86.4,27.2,37.2,Active
10,48,30,20,30,20,69.5,61.0,61.0,Finished
10,49,9,4,7,8,75.0,50.0,60.0,Active
11,0,9,15,7,18,12.5,175.0,186.0,Active
11,1,22,13,1,16,74.5,51.0,62.0,Active
11,2,11,9,13,21,63.5,73.0,84.0,Active
11,3,18,18,18,18,45.0,110.0,110.0,Finished
11,4,7,19,7,15,43.5,113.0,124.0,Active
11,5,18,7,6,14,82.5,35.0,46.0,Active
11,6,26,17,27,4,11.5,177.0,188.0,Active
11,7,20,7,0,29,67.5,65.0,76.0,Active
11,8,25,9,25,9,26.0,148.0,148.0,Finished
11,9,7,17,10,22,12.5,175.0,186.0,Active
11,10,26,24,15,19,51.5,97.0,108.0,Active
11,11,14,24,11,24,92.5,15.0,26.0,Active
11,12,7,13,18,1,70.5,59.0,70.0,Active
11,13,10,14,0,27,73.5,53.0,64.0,Active
11,14,17,21,29,8,69.5,61.0,72.0,Active
11,15,12,21,15,5,75.5,49.0,60.0,Active
11,16,22,16,22,16,52.0,96.0,96.0,Finished
11,17,25,5,15,7,15.5,169.0,180.0,Active
11,18,27,19,29,20,80.5,39.0,50.0,Active
11,19,16,19,4,17,44.9,110.2,121.2,Active
11,20,27,16,28,31,49.5,101.0,112.0,Active
11,21,12,20,25,21,37.5,125.0,136.0,Active
11,22,19,27,0,30,20.5,159.0,170.0,Active
11,23,16,4,14,4,88.5,23.0,34.0,Active
11,24,13,18,13,28,75.5,49.0,60.0,Active
11,25,24,23,24,29,62.9,74.2,85.2,Active
11,26,23,8,27,7,40.5,119.0,130.0,Active
11,27,24,12,4,7,78.9,42.2,53.2,Active
11,28,21,7,21,6,53.5,93.0,104.0,Active
11,29,24,27,1,11,44.5,111.0,122.0,Active
11,30,24,24,4,18,44.5,111.0,122.0,Active
11,31,19,1,20,0,24.5,151.0,162.0,Active
11,32,6,19,31,25,12.5,175.0,186.0,Active
11,33,24,8,24,8,55.5,89.0,89.0,Finished
11,34,12,10,12,10,86.5,27.0,27.0,Finished
11,35,9,17,5,18,9.5,181.0,192.0,Active
11,36,17,23,0,26,82.5,35.0,46.0,Active
11,37,7,9,1,4,79.5,41.0,52.0,Active
11,38,10,4,6,2,29.5,141.0,152.0,Active
11,39,17,25,11,18,61.5,77.0,88.0,Active
11,40,12,19,13,5,19.5,161.0,172.0,Active
11,41,22,11,5,5,72.5,55.0,66.0,Active
11,42,6,13,9,22,67.5,65.0,76.0,Active
11,43,25,8,25,10,39.3,121.4,132.4,Active
11,44,20,29,18,31,10.5,179.0,190.0,Active
11,45,15,29,14,29,92.5,15.0,26.0,Active
11,46,16,5,27,0,44.9,110.2,121.2,Active
11,47,11,23,7,23,85.9,28.2,39.2,Active
11,48,30,20,30,20,69.5,61.0,61.0,Finished
11,49,8,4,7,8,74.5,51.0,62.0,Active
12,0,9,16,7,18,12.0,176.0,188.0,Active
12,1,22,14,1,16,74.0,52.0,64.0,Active
12,2,11,10,13,21,63.0,74.0,86.0,Active
12,3,18,18,18,18,45.0,110.0,110.0,Finished
12,4,7,19,7,15,43.4,113.2,125.2,Active
12,5,18,8,6,14,82.0,36.0,48.0,Active
12,6,26,16,27,4,11.0,178.0,190.0,Active
12,7,20,8,0,29,67.0,66.0,78.0,Active
12,8,25,9,25,9,26.0,148.0,148.0,Finished
12,9,7,18,10,22,12.0,176.0,188.0,Active
12,10,26,23,15,19,51.0,98.0,110.0,Active
12,11,13,24,11,24,92.0,16.0,28.0,Active
12,12,8,13,18,1,70.0,60.0,72.0,Active
12,13,10,15,0,27,73.0,54.0,66.0,Active
12,14,17,20,29,8,69.0,62.0,74.0,Active
12,15,12,22,15,5,75.0,50.0,62.0,Active
12,16,22,16,22,16,52.0,96.0,96.0,Finished
12,17,25,6,15,7,15.0,170.0,182.0,Active
12,18,27,20,29,20,80.0,40.0,52.0,Active
12,19,16,18,4,17,44.4,111.2,123.2,Active
12,20,27,17,28,31,49.0,102.0,114.0,Active
12,21,12,21,25,21,37.0,126.0,138.0,Active
12,22,18,27,0,30,20.0,160.0,172.0,Active
12,23,16,5,14,4,88.0,24.0,36.0,Active
12,24,13,19,13,28,75.0,50.0,62.0,Active
12,25,24,24,24,29,62.4,75.2,87.2,Active
12,26,24,8,27,7,40.0,120.0,132.0,Active
12,27,23,12,4,7,78.4,43.2,55.2,Active
12,28,21,6,21,6,53.5,93.0,93.0,Finished
12,29,24,26,1,11,44.0,112.0,124.0,Active
12,30,23,24,4,18,44.0,112.0,124.0,Active
12,31,19,0,20,0,24.0,152.0,164.0,Active
12,32,6,20,31,25,12.0,176.0,188.0,Active
12,33,24,9,24,8,55.0,90.0,91.0,Active
12,34,12,10,12,10,86.5,27.0,27.0,Finished
12,35,8,17,5,18,9.0,182.0,194.0,Active
12,36,17,24,0,26,82.0,36.0,48.0,Active
12,37,7,8,1,4,79.0,42.0,54.0,Active
12,38,9,4,6,2,29.0,142.0,154.0,Active
12,39,16,25,11,18,61.0,78.0,90.0,Active
12,40,12,18,13,5,19.0,162.0,174.0,Active
12,41,21,11,5,5,72.0,56.0,68.0,Active
12,42,6,14,9,22,67.0,66.0,78.0,Active
12,43,25,8,25,10,39.2,121.6,133.6,Active
12,44,19,29,18,31,10.0,180.0,192.0,Active
12,45,14,29,14,29,92.5,15.0,15.0,Finished
12,46,17,5,27,0,44.4,111.2,123.2,Active
12,47,10,23,7,23,85.4,29.2,41.2,Active
12,48,30,20,30,20,69.5,61.0,61.0,Finished
12,49,8,5,7,8,74.0,52.0,64.0,Active
13,0,8,16,7,18,11.5,177.0,190.0,Active
13,1,21,14,1,16,73.5,53.0,66.0,Active
13,2,11,11,13,21,62.5,75.0,88.0,Active
13,3,18,18,18,18,45.0,110.0,110.0,Finished
13,4,8,19,7,15,42.9,114.2,127.2,Active
13,5,18,9,6,14,81.5,37.0,50.0,Active
13,6,26,15,27,4,10.5,179.0,192.0,Active
13,7,20,9,0,29,66.5,67.0,80.0,Active
13,8,25,9,25,9,26.0,148.0,148.0,Finished
13,9,7,19,10,22,11.5,177.0,190.0,Active
13,10,26,22,15,19,50.5,99.0,112.0,Active
13,11,12,24,11,24,91.5,17.0,30.0,Active
13,12,8,12,18,1,69.5,61.0,74.0,Active
13,13,9,15,0,27,72.5,55.0,68.0,Active
13,14,17,19,29,8,68.5,63.0,76.0,Active
13,15,12,21,15,5,74.5,51.0,64.0,Active
13,16,22,16,22,16,52.0,96.0,96.0,Finished
13,17,24,6,15,7,14.5,171.0,184.0,Active
13,18,28,20,29,20,79.5,41.0,54.0,Active
13,19,16,17,4,17,43.9,112.2,125.2,Active
13,20,27,18,28,31,48.5,103.0,116.0,Active
13,21,13,21,25,21,36.5,127.0,140.0,Active
13,22,17,27,0,30,19.5,161.0,174.0,Active
13,23,15,5,14,4,87.5,25.0,38.0,Active
13,24,13,20,13,28,74.5,51.0,64.0,Active
13,25,24,25,24,29,61.9,76.2,89.2,Active
13,26,24,8,27,7,39.9,120.2,133.2,Active
13,27,22,12,4,7,77.9,44.2,57.2,Active
13,28,21,6,21,6,53.5,93.0,93.0,Finished
13,29,23,26,1,11,43.5,113.0,126.0,Active
13,30,22,24,4,18,43.5,113.0,126.0,Active
13,31,20,0,20,0,24.0,152.0,152.0,Finished
13,32,7,20,31,25,11.5,177.0,190.0,Active
13,33,24,9,24,8,54.9,90.2,92.2,Active
13,34,12,10,12,10,86.5,27.0,27.0,Finished
13,35,7,17,5,18,8.5,183.0,196.0,Active
13,36,17,25,0,26,81.5,37.0,50.0,Active
13,37,7,7,1,4,78.5,43.0,56.0,Active
13,38,8,4,6,2,28.5,143.0,156.0,Active
13,39,15,25,11,18,60.5,79.0,92.0,Active
13,40,12,17,13,5,18.5,163.0,176.0,Active
13,41,21,10,5,5,71.5,57.0,70.0,Active
13,42,6,15,9,22,66.5,67.0,80.0,Active
13,43,25,8,25,10,39.1,121.8,134.8,Active
13,44,18,29,18,31,9.5,181.0,194.0,Active
13,45,14,29,14,29,92.5,15.0,15.0,Finished
13,46,18,5,27,0,43.9,112.2,125.2,Active
13,47,9,23,7,23,84.9,30.2,43.2,Active
13,48,30,20,30,20,69.5,61.0,61.0,Finished
13,49,8,6,7,8,73.5,53.0,66.0,Active
14,0,8,17,7,18,11.0,178.0,192.0,Active
14,1,20,14,1,16,73.0,54.0,68.0,Active
14,2,12,11,13,21,62.0,76.0,90.0,Active
14,3,18,18,18,18,45.0,110.0,110.0,Finished
14,4,8,18,7,15,42.4,115.2,129.2,Active
14,5,17,9,6,14,81.0,38.0,52.0,Active
14,6,26,14,27,4,10.0,180.0,194.0,Active
14,7,20,10,0,29,66.0,68.0,82.0,Active
14,8,25,9,25,9,26.0,148.0,148.0,Finished
14,9,8,19,10,22,11.0,178.0,192.0,Active
14,10,26,21,15,19,50.0,100.0,114.0,Active
14,11,11,24,11,24,91.5,17.0,17.0,Finished
14,12,9,12,18,1,69.0,62.0,76.0,Active
14,13,9,16,0,27,72.0,56.0,70.0,Active
14,14,18,19,29,8,68.0,64.0,78.0,Active
14,15,12,20,15,5,74.0,52.0,66.0,Active
14,16,22,16,22,16,52.0,96.0,96.0,Finished
14,17,23,6,15,7,14.0,172.0,186.0,Active
14,18,29,20,29,20,79.5,41.0,41.0,Finished
14,19,15,17,4,17,43.4,113.2,127.2,Active
14,20,27,19,28,31,48.0,104.0,118.0,Active
14,21,14,21,25,21,36.0,128.0,142.0,Active
14,22,17,28,0,30,19.0,162.0,176.0,Active
14,23,14,5,14,4,87.0,26.0,40.0,Active
14,24,13,21,13,28,74.0,52.0,66.0,Active
14,25,24,26,24,29,61.4,77.2,91.2,Active
14,26,24,8,27,7,39.8,120.4,134.4,Active
14,27,21,12,4,7,77.4,45.2,59.2,Active
14,28,21,6,21,6,53.5,93.0,93.0,Finished
14,29,22,26,1,11,43.0,114.0,128.0,Active
14,30,22,23,4,18,43.0,114.0,128.0,Active
14,31,20,0,20,0,24.0,152.0,152.0,Finished
14,32,7,21,31,25,11.0,178.0,192.0,Active
14,33,24,9,24,8,54.8,90.4,93.4,Active
14,34,12,10,12,10,86.5,27.0,27.0,Finished
14,35,6,17,5,18,8.0,184.0,198.0,Active
14,36,16,25,0,26,81.0,38.0,52.0,Active
14,37,6,7,1,4,78.0,44.0,58.0,Active
14,38,8,3,6,2,28.0,144.0,158.0,Active
14,39,14,25,11,18,60.0,80.0,94.0,Active
14,40,12,16,13,5,18.0,164.0,178.0,Active
14,41,21,9,5,5,71.0,58.0,72.0,Active
14,42,6,16,9,22,66.0,68.0,82.0,Active
14,43,25,8,25,10,39.0,122.0,136.0,Active
14,44,18,30,18,31,9.0,182.0,196.0,Active
14,45,14,29,14,29,92.5,15.0,15.0,Finished
14,46,18,4,27,0,43.4,113.2,127.2,Active
14,47,8,23,7,23,84.4,31.2,45.2,Active
14,48,30,20,30,20,69.5,61.0,61.0,Finished
14,49,7,6,7,8,73.0,54.0,68.0,Active
15,0,7,17,7,18,10.5,179.0,194.0,Active
15,1,19,14,1,16,72.5,55.0,70.0,Active
15,2,12,12,13,21,61.5,77.0,92.0,Active
15,3,18,18,18,18,45.0,110.0,110.0,Finished
15,4,8,17,7,15,41.9,116.2,131.2,Active
15,5,16,9,6,14,80.5,39.0,54.0,Active
15,6,26,13,27,4,9.5,181.0,196.0,Active
15,7,19,10,0,29,65.5,69.0,84.0,Active
15,8,25,9,25,9,26.0,148.0,148.0,Finished
15,9,8,20,10,22,10.5,179.0,194.0,Active
15,10,26,20,15,19,49.5,101.0,116.0,Active
15,11,11,24,11,24,91.5,17.0,17.0,Finished
15,12,10,12,18,1,68.5,63.0,78.0,Active
15,13,8,16,0,27,71.5,57.0,72.0,Active
15,14,19,19,29,8,67.5,65.0,80.0,Active
15,15,12,19,15,5,73.5,53.0,68.0,Active
15,16,22,16,22,16,52.0,96.0,96.0,Finished
15,17,22,6,15,7,13.5,173.0,188.0,Active
15,18,29,20,29,20,79.5,41.0,41.0,Finished
15,19,14,17,4,17,42.9,114.2,129.2,Active
15,20,27,20,28,31,47.5,105.0,120.0,Active
15,21,15,21,25,21,35.5,129.0,144.0,Active
15,22,16,28,0,30,18.5,163.0,178.0,Active
15,23,14,4,14,4,87.0,26.0,26.0,Finished
15,24,13,22,13,28,73.5,53.0,68.0,Active
15,25,24,27,24,29,60.9,78.2,93.2,Active
15,26,24,8,27,7,39.7,120.6,135.6,Active
15,27,20,12,4,7,76.9,46.2,61.2,Active
15,28,21,6,21,6,53.5,93.0,93.0,Finished
15,29,22,25,1,11,42.5,115.0,130.0,Active
15,30,21,23,4,18,42.5,115.0,130.0,Active
15,31,20,0,20,0,24.0,152.0,152.0,Finished
15,32,8,21,31,25,10.5,179.0,194.0,Active
15,33,24,9,24,8,54.7,90.6,94.6,Active
15,34,12,10,12,10,86.5,27.0,27.0,Finished
15,35,5,17,5,18,7.5,185.0,200.0,Active
15,36,15,25,0,26,80.5,39.0,54.0,Active
15,37,5,7,1,4,77.5,45.0,60.0,Active
15,38,7,3,6,2,27.5,145.0,160.0,Active
15,39,14,24,11,18,59.5,81.0,96.0,Active
15,40,12,15,13,5,17.5,165.0,180.0,Active
15,41,21,8,5,5,70.5,59.0,74.0,Active
15,42,6,17,9,22,65.5,69.0,84.0,Active
15,43,25,8,25,10,38.9,122.2,137.2,Active
15,44,18,31,18,31,9.0,182.0,182.0,Finished
15,45,14,29,14,29,92.5,15.0,15.0,Finished
15,46,18,3,27,0,42.9,114.2,129.2,Active
15,47,7,23,7,23,84.4,31.2,31.2,Finished
15,48,30,20,30,20,69.5,61.0,61.0,Finished
15,49,7,7,7,8,72.5,55.0,70.0,Active
16,0,7,18,7,18,10.5,179.0,179.0,Finished
16,1,19,15,1,16,72.0,56.0,72.0,Active
16,2,12,13,13,21,61.0,78.0,94.0,Active
16,3,18,18,18,18,45.0,110.0,110.0,Finished
16,4,7,17,7,15,41.4,117.2,133.2,Active
16,5,16,10,6,14,80.0,40.0,56.0,Active
16,6,26,12,27,4,9.0,182.0,198.0,Active
16,7,18,10,0,29,65.0,70.0,86.0,Active
16,8,25,9,25,9,26.0,148.0,148.0,Finished
16,9,9,20,10,22,10.0,180.0,196.0,Active
16,10,25,20,15,19,49.0,102.0,118.0,Active
16,11,11,24,11,24,91.5,17.0,17.0,Finished
16,12,10,11,18,1,68.0,64.0,80.0,Active
16,13,7,16,0,27,71.0,58.0,74.0,Active
16,14,19,18,29,8,67.0,66.0,82.0,Active
16,15,12,18,15,5,73.0,54.0,70.0,Active
16,16,22,16,22,16,52.0,96.0,96.0,Finished
16,17,21,6,15,7,13.0,174.0,190.0,Active
16,18,29,20,29,20,79.5,41.0,41.0,Finished
16,19,13,17,4,17,42.4,115.2,131.2,Active
16,20,27,21,28,31,47.0,106.0,122.0,Active
16,21,16,21,25,21,35.0,130.0,146.0,Active
16,22,15,28,0,30,18.0,164.0,180.0,Active
16,23,14,4,14,4,87.0,26.0,26.0,Finished
16,24,13,23,13,28,73.0,54.0,70.0,Active
16,25,24,28,24,29,60.4,79.2,95.2,Active
16,26,24,8,27,7,39.6,120.8,136.8,Active
16,27,19,12,4,7,76.4,47.2,63.2,Active
16,28,21,5,21,6,53.0,94.0,95.0,Active
16,29,21,25,1,11,42.0,116.0,132.0,Active
16,30,21,22,4,18,42.0,116.0,132.0,Active
16,31,20,0,20,0,24.0,152.0,152.0,Finished
16,32,8,22,31,25,10.0,180.0,196.0,Active
16,33,24,9,24,8,54.6,90.8,95.8,Active
16,34,12,10,12,10,86.5,27.0,27.0,Finished
16,35,5,18,5,18,7.5,185.0,185.0,Finished
16,36,14,25,0,26,80.0,40.0,56.0,Active
16,37,5,6,1,4,77.0,46.0,62.0,Active
16,38,6,3,6,2,27.0,146.0,162.0,Active
16,39,13,24,11,18,59.0,82.0,98.0,Active
16,40,12,14,13,5,17.0,166.0,182.0,Active
16,41,21,7,5,5,70.0,60.0,76.0,Active
16,42,6,17,9,22,65.4,69.2,85.2,Active
16,43,25,8,25,10,38.8,122.4,138.4,Active
16,44,18,31,18,31,9.0,182.0,182.0,Finished
16,45,14,29,14,29,92.5,15.0,15.0,Finished
16,46,19,3,27,0,42.4,115.2,131.2,Active
16,47,7,23,7,23,84.4,31.2,31.2,Finished
16,48,30,20,30,20,69.5,61.0,61.0,Finished
16,49,7,8,7,8,72.5,55.0,55.0,Finished
17,0,7,18,7,18,10.5,179.0,179.0,Finished
17,1,18,15,1,16,71.5,57.0,74.0,Active
17,2,13,13,13,21,60.5,79.0,96.0,Active
17,3,18,18,18,18,45.0,110.0,110.0,Finished
17,4,7,16,7,15,40.9,118.2,135.2,Active
17,5,15,10,6,14,79.5,41.0,58.0,Active
17,6,26,11,27,4,8.5,183.0,200.0,Active
17,7,18,11,0,29,64.5,71.0,88.0,Active
17,8,25,9,25,9,26.0,148.0,148.0,Finished
17,9,9,21,10,22,9.5,181.0,198.0,Active
17,10,24,20,15,19,48.5,103.0,120.0,Active
17,11,11,24,11,24,91.5,17.0,17.0,Finished
17,12,11,11,18,1,67.5,65.0,82.0,Active
17,13,6,16,0,27,70.5,59.0,76.0,Active
17,14,19,17,29,8,66.5,67.0,84.0,Active
17,15,12,18,15,5,72.9,54.2,71.2,Active
17,16,22,16,22,16,52.0,96.0,96.0,Finished
17,17,20,6,15,7,12.5,175.0,192.0,Active
17,18,29,20,29,20,79.5,41.0,41.0,Finished
17,19,12,17,4,17,41.9,116.2,133.2,Active
17,20,27,22,28,31,46.5,107.0,124.0,Active
17,21,17,21,25,21,34.5,131.0,148.0,Active
17,22,14,28,0,30,17.5,165.0,182.0,Active
17,23,14,4,14,4,87.0,26.0,26.0,Finished
17,24,13,24,13,28,72.5,55.0,72.0,Active
17,25,24,29,24,29,60.4,79.2,79.2,Finished
17,26,24,8,27,7,39.5,121.0,138.0,Active
17,27,19,11,4,7,75.9,48.2,65.2,Active
17,28,21,6,21,6,53.0,94.0,94.0,Finished
17,29,20,25,1,11,41.5,117.0,134.0,Active
17,30,20,22,4,18,41.5,117.0,134.0,Active
17,31,20,0,20,0,24.0,152.0,152.0,Finished
17,32,8,23,31,25,9.5,181.0,198.0,Active
17,33,24,9,24,8,54.5,91.0,97.0,Active
17,34,12,10,12,10,86.5,27.0,27.0,Finished
17,35,5,18,5,18,7.5,185.0,185.0,Finished
17,36,13,25,0,26,79.5,41.0,58.0,Active
17,37,5,5,1,4,76.5,47.0,64.0,Active
17,38,6,2,6,2,27.0,146.0,146.0,Finished
17,39,12,24,11,18,58.5,83.0,100.0,Active
17,40,12,13,13,5,16.5,167.0,184.0,Active
17,41,20,7,5,5,69.5,61.0,78.0,Active
17,42,7,17,9,22,64.9,70.2,87.2,Active
17,43,25,8,25,10,38.7,122.6,139.6,Active
17,44,18,31,18,31,9.0,182.0,182.0,Finished
17,45,14,29,14,29,92.5,15.0,15.0,Finished
17,46,20,3,27,0,41.9,116.2,133.2,Active
17,47,7,23,7,23,84.4,31.2,31.2,Finished
17,48,30,20,30,20,69.5,61.0,61.0,Finished
17,49,7,8,7,8,72.5,55.0,55.0,Finished
18,0,7,18,7,18,10.5,179.0,179.0,Finished
18,1,17,15,1,16,71.0,58.0,76.0,Active
18,2,13,14,13,21,60.0,80.0,98.0,Active
18,3,18,18,18,18,45.0,110.0,110.0,Finished
18,4,7,15,7,15,40.9,118.2,118.2,Finished
18,5,14,10,6,14,79.0,42.0,60.0,Active
18,6,26,10,27,4,8.0,184.0,202.0,Active
18,7,17,11,0,29,64.0,72.0,90.0,Active
18,8,25,9,25,9,26.0,148.0,148.0,Finished
18,9,10,21,10,22,9.0,182.0,200.0,Active
18,10,24,19,15,19,48.0,104.0,122.0,Active
18,11,11,23,11,24,91.0,18.0,19.0,Active
18,12,12,11,18,1,67.0,66.0,84.0,Active
18,13,5,16,0,27,70.0,60.0,78.0,Active
18,14,20,17,29,8,66.0,68.0,86.0,Active
18,15,12,17,15,5,72.4,55.2,73.2,Active
18,16,22,16,22,16,52.0,96.0,96.0,Finished
18,17,19,6,15,7,12.0,176.0,194.0,Active
18,18,29,20,29,20,79.5,41.0,41.0,Finished
18,19,11,17,4,17,41.4,117.2,135.2,Active
18,20,27,23,28,31,46.0,108.0,126.0,Active
18,21,18,21,25,21,34.0,132.0,150.0,Active
18,22,13,28,0,30,17.0,166.0,184.0,Active
18,23,14,4,14,4,87.0,26.0,26.0,Finished
18,24,13,25,13,28,72.0,56.0,74.0,Active
18,25,24,29,24,29,60.4,79.2,79.2,Finished
18,26,24,8,27,7,39.4,121.2,139.2,Active
18,27,18,11,4,7,75.4,49.2,67.2,Active
18,28,21,6,21,6,53.0,94.0,94.0,Finished
18,29,19,25,1,11,41.0,118.0,136.0,Active
18,30,19,22,4,18,41.0,118.0,136.0,Active
18,31,20,0,20,0,24.0,152.0,152.0,Finished
18,32,8,24,31,25,9.0,182.0,200.0,Active
18,33,24,9,24,8,54.4,91.2,98.2,Active
18,34,12,10,12,10,86.5,27.0,27.0,Finished
18,35,5,18,5,18,7.5,185.0,185.0,Finished
18,36,12,25,0,26,79.0,42.0,60.0,Active
18,37,4,5,1,4,76.0,48.0,66.0,Active
18,38,6,2,6,2,27.0,146.0,146.0,Finished
18,39,11,24,11,18,58.0,84.0,102.0,Active
18,40,12,12,13,5,16.0,168.0,186.0,Active
18,41,20,6,5,5,69.0,62.0,80.0,Active
18,42,8,17,9,22,64.4,71.2,89.2,Active
18,43,25,8,25,10,38.6,122.8,140.8,Active
18,44,18,31,18,31,9.0,182.0,182.0,Finished
18,45,14,29,14,29,92.5,15.0,15.0,Finished
18,46,21,3,27,0,41.4,117.2,135.2,Active
18,47,7,23,7,23,84.4,31.2,31.2,Finished
18,48,30,20,30,20,69.5,61.0,61.0,Finished
18,49,7,8,7,8,72.5,55.0,55.0,Finished
19,0,7,18,7,18,10.5,179.0,179.0,Finished
19,1,17,16,1,16,70.5,59.0,78.0,Active
19,2,13,15,13,21,59.5,81.0,100.0,Active
19,3,18,18,18,18,45.0,110.0,110.0,Finished
19,4,7,15,7,15,40.9,118.2,118.2,Finished
19,5,14,10,6,14,78.9,42.2,61.2,Active
19,6,27,10,27,4,7.5,185.0,204.0,Active
19,7,17,12,0,29,63.5,73.0,92.0,Active
19,8,25,9,25,9,26.0,148.0,148.0,Finished
19,9,10,22,10,22,9.0,182.0,182.0,Finished
19,10,23,19,15,19,47.5,105.0,124.0,Active
19,11,11,22,11,24,90.5,19.0,21.0,Active
19,12,12,10,18,1,66.5,67.0,86.0,Active
19,13,5,17,0,27,69.5,61.0,80.0,Active
19,14,20,16,29,8,65.5,69.0,88.0,Active
19,15,12,16,15,5,71.9,56.2,75.2,Active
19,16,22,16,22,16,52.0,96.0,96.0,Finished
19,17,18,6,15,7,11.5,177.0,196.0,Active
19,18,29,20,29,20,79.5,41.0,41.0,Finished
19,19,10,17,4,17,40.9,118.2,137.2,Active
19,20,27,24,28,31,45.5,109.0,128.0,Active
19,21,19,21,25,21,33.5,133.0,152.0,Active
19,22,12,28,0,30,16.5,167.0,186.0,Active
19,23,14,4,14,4,87.0,26.0,26.0,Finished
19,24,13,26,13,28,71.5,57.0,76.0,Active
19,25,24,29,24,29,60.4,79.2,79.2,Finished
19,26,24,8,27,7,39.3,121.4,140.4,Active
19,27,17,11,4,7,74.9,50.2,69.2,Active
19,28,21,6,21,6,53.0,94.0,94.0,Finished
19,29,19,24,1,11,40.5,119.0,138.0,Active
19,30,18,22,4,18,40.5,119.0,138.0,Active
19,31,20,0,20,0,24.0,152.0,152.0,Finished
19,32,8,25,31,25,8.5,183.0,202.0,Active
19,33,24,9,24,8,54.3,91.4,99.4,Active
19,34,13,10,12,10,86.0,28.0,29.0,Active
19,35,5,18,5,18,7.5,185.0,185.0,Finished
19,36,11,25,0,26,78.5,43.0,62.0,Active
19,37,4,4,1,4,75.5,49.0,68.0,Active
19,38,6,2,6,2,27.0,146.0,146.0,Finished
19,39,11,23,11,18,57.5,85.0,104.0,Active
19,40,12,11,13,5,15.5,169.0,188.0,Active
19,41,19,6,5,5,68.5,63.0,82.0,Active
19,42,8,18,9,22,63.9,72.2,91.2,Active
19,43,25,8,25,10,38.5,123.0,142.0,Active
19,44,18,31,18,31,9.0,182.0,182.0,Finished
19,45,14,29,14,29,92.5,15.0,15.0,Finished
19,46,22,3,27,0,40.9,118.2,137.2,Active
19,47,7,23,7,23,84.4,31.2,31.2,Finished
19,48,30,20,30,20,69.5,61.0,61.0,Finished
19,49,7,8,7,8,72.5,55.0,55.0,Finished
20,0,7,18,7,18,10.5,179.0,179.0,Finished
20,1,16,16,1,16,70.0,60.0,80.0,Active
20,2,13,16,13,21,59.0,82.0,102.0,Active
20,3,18,18,18,18,45.0,110.0,110.0,Finished
20,4,7,15,7,15,40.9,118.2,118.2,Finished
20,5,14,10,6,14,78.8,42.4,62.4,Active
20,6,27,9,27,4,7.0,186.0,206.0,Active
20,7,17,13,0,29,63.0,74.0,94.0,Active
20,8,25,9,25,9,26.0,148.0,148.0,Finished
20,9,10,22,10,22,9.0,182.0,182.0,Finished
20,10,22,19,15,19,47.0,106.0,126.0,Active
20,11,12,22,11,24,90.0,20.0,23.0,Active
20,12,13,10,18,1,66.0,68.0,88.0,Active
20,13,4,17,0,27,69.0,62.0,82.0,Active
20,14,21,16,29,8,65.0,70.0,90.0,Active
20,15,12,15,15,5,71.4,57.2,77.2,Active
20,16,22,16,22,16,52.0,96.0,96.0,Finished
20,17,17,6,15,7,11.0,178.0,198.0,Active
20,18,29,20,29,20,79.5,41.0,41.0,Finished
20,19,9,17,4,17,40.4,119.2,139.2,Active
20,20,27,25,28,31,45.0,110.0,130.0,Active
20,21,20,21,25,21,33.0,134.0,154.0,Active
20,22,11,28,0,30,16.0,168.0,188.0,Active
20,23,14,4,14,4,87.0,26.0,26.0,Finished
